,ts,master_metadata_album_artist_name
42181,2021-07-21,K/DA
42182,2021-07-21,K/DA
42183,2021-07-21,K/DA
42184,2021-07-21,K/DA
42185,2021-07-21,BTS
42186,2021-07-21,TWICE
42187,2021-07-21,BOL4
42188,2021-07-21,ReoNa
42189,2021-07-21,TWICE
42190,2021-07-21,LiSA
42191,2021-07-21,Kana Nishino
42192,2021-07-21,LiSA
42193,2021-07-21,Reol
42194,2021-07-21,ClariS
42195,2021-07-21,Fonzi M
42196,2021-07-21,Eir Aoi
42197,2021-07-21,本間芽衣子（CV.茅野愛衣）
42198,2021-07-21,COIN
42199,2021-07-21,RADWIMPS
42200,2021-07-21,Donnoven
42201,2021-07-21,Donnoven
42202,2021-07-21,Ant Saunders
42203,2021-07-21,Donnoven
42204,2021-07-21,Dbangz
42205,2021-07-21,SkinBone
42206,2021-07-21,Kollavinilika
42207,2021-07-21,Zalinki
42208,2021-07-21,The Lonely Island
42209,2021-07-21,Paloco
42210,2021-07-21,Yung Nugget
42211,2021-07-21,reptilelegit
42212,2021-07-21,Donnoven
42213,2021-07-21,Dbangz
42214,2021-07-21,Ant Saunders
42215,2021-07-21,keshi
42216,2021-07-21,JUNNY
42217,2021-07-21,Donnoven
42218,2021-07-21,Drmngnow
42219,2021-07-21,SkinBone
42220,2021-07-21,Kollavinilika
42221,2021-07-21,Zalinki
42222,2021-07-21,The Lonely Island
42223,2021-07-21,Paloco
42224,2021-07-22,Donnoven
42225,2021-07-22,Pink Guy
42226,2021-07-22,SkinBone
42227,2021-07-22,Donnoven
42228,2021-07-22,Zane Hijazi
42229,2021-07-22,MacKenzie Porter
42230,2021-07-22,Yung Nugget
42231,2021-07-22,Marshmello
42232,2021-07-22,Hailee Steinfeld
42233,2021-07-22,ASHS
42234,2021-07-22,Justin Bieber
42235,2021-07-22,Half an Orange
42236,2021-07-22,The Weeknd
42237,2021-07-22,MØ
42238,2021-07-22,The Chainsmokers
42239,2021-07-22,Timeflies
42240,2021-07-22,KC & The Sunshine Band
42241,2021-07-22,Yung Nugget
42242,2021-07-22,Ariana Grande
42243,2021-07-22,Tessa Violet
42244,2021-07-22,Arizona Zervas
42245,2021-07-22,Ariana Grande
42246,2021-07-22,ASHS
42247,2021-07-22,Sara Bareilles
42248,2021-07-22,K/DA
42249,2021-07-22,K/DA
42250,2021-07-22,K/DA
42251,2021-07-22,TWICE
42252,2021-07-22,Luna Haruna
42253,2021-07-22,Shannon
42254,2021-07-22,ReoNa
42255,2021-07-22,TWICE
42256,2021-07-22,LiSA
42257,2021-07-22,Shannon
42258,2021-07-22,Luna Haruna
42259,2021-07-22,TWICE
42260,2021-07-22,Shannon
42261,2021-07-22,TWICE
42262,2021-07-22,TWICE
42263,2021-07-22,TWICE
42264,2021-07-22,YOASOBI
42265,2021-07-22,Aimer
42266,2021-07-22,TWICE
42267,2021-07-22,SHAUN
42268,2021-07-22,IU
42269,2021-07-22,LiSA
42270,2021-07-22,TWICE
42271,2021-07-22,ナノウ
42272,2021-07-22,IU
42273,2021-07-22,Luna Haruna
42274,2021-07-22,BLACKPINK
42275,2021-07-22,TWICE
42276,2021-07-22,Maggie
42277,2021-07-22,TWICE
42278,2021-07-22,ReoNa
42279,2021-07-22,AmaLee
42280,2021-07-22,Shannon
42281,2021-07-22,K/DA
42282,2021-07-22,TWICE
42283,2021-07-22,IU
42284,2021-07-22,BTS
42285,2021-07-22,TWICE
42286,2021-07-22,TWICE
42287,2021-07-22,TWICE
42288,2021-07-22,OH MY GIRL
42289,2021-07-22,TWICE
42290,2021-07-22,TWICE
42291,2021-07-22,TWICE
42292,2021-07-22,ReoNa
42293,2021-07-22,ReoNa
42294,2021-07-22,TWICE
42295,2021-07-22,TWICE
42296,2021-07-22,majiko
42297,2021-07-22,K/DA
42298,2021-07-22,Luna Haruna
42299,2021-07-22,TWICE
42300,2021-07-22,IU
42301,2021-07-22,Luna Haruna
42302,2021-07-22,ReoNa
42303,2021-07-22,Guitarrista de Atena
42304,2021-07-22,Ariana Grande
42305,2021-07-23,MOMOLAND
42306,2021-07-23,DPR LIVE
42307,2021-07-23,ENHYPEN
42308,2021-07-23,Mafumafu
42309,2021-07-23,BTS
42310,2021-07-23,たかやん
42311,2021-07-23,frederic
42312,2021-07-23,iKON
42313,2021-07-23,Mika Nakashima
42314,2021-07-23,SEVENTEEN
42315,2021-07-23,the peggies
42316,2021-07-23,K/DA
42317,2021-07-23,TWICE
42318,2021-07-23,Reol
42319,2021-07-23,Eir Aoi
42320,2021-07-23,RADWIMPS
42321,2021-07-23,LiSA
42322,2021-07-23,Fonzi M
42323,2021-07-23,Fonzi M
42324,2021-07-23,TRUE
42325,2021-07-23,Kensuke Ushio
42326,2021-07-23,TWICE
42327,2021-07-23,TWICE
42328,2021-07-23,TWICE
42329,2021-07-23,ReoNa
42330,2021-07-23,IU
42331,2021-07-23,TWICE
42332,2021-07-23,Guitarrista de Atena
42333,2021-07-23,Mafumafu
42334,2021-07-23,MOMOLAND
42335,2021-07-23,BTS
42336,2021-07-23,たかやん
42337,2021-07-23,TWICE
42338,2021-07-23,TWICE
42339,2021-07-23,TWICE
42340,2021-07-23,TWICE
42341,2021-07-23,RADWIMPS
42342,2021-07-23,Masked Wolf
42343,2021-07-23,Travis Scott
42344,2021-07-23,Walker Hayes
42345,2021-07-23,BTS
42346,2021-07-23,Måneskin
42347,2021-07-23,Bruno Mars
42348,2021-07-23,Dua Lipa
42349,2021-07-23,Doja Cat
42350,2021-07-23,Post Malone
42351,2021-07-23,IU
42352,2021-07-23,TWICE
42353,2021-07-23,ReoNa
42354,2021-07-23,TWICE
42355,2021-07-23,TWICE
42356,2021-07-23,SHAUN
42357,2021-07-23,K/DA
42358,2021-07-23,TWICE
42359,2021-07-23,Ed Sheeran
42360,2021-07-23,IU
42361,2021-07-23,TWICE
42362,2021-07-23,TWICE
42363,2021-07-23,TWICE
42364,2021-07-23,TWICE
42365,2021-07-23,TWICE
42366,2021-07-23,Luna Haruna
42367,2021-07-23,Shannon
42368,2021-07-23,BTS
42369,2021-07-23,IU
42370,2021-07-23,ナノウ
42371,2021-07-23,Shannon
42372,2021-07-23,LiSA
42373,2021-07-23,TWICE
42374,2021-07-23,YOASOBI
42375,2021-07-23,BTS
42376,2021-07-23,BLACKPINK
42377,2021-07-23,TWICE
42378,2021-07-23,IU
42379,2021-07-23,LiSA
42380,2021-07-23,Red Velvet
42381,2021-07-23,AKMU
42382,2021-07-23,TWICE
42383,2021-07-23,K/DA
42384,2021-07-23,Red Velvet
42385,2021-07-23,Hoody
42386,2021-07-23,TWICE
42387,2021-07-23,K/DA
42388,2021-07-23,IU
42389,2021-07-23,majiko
42390,2021-07-23,Hoody
42391,2021-07-23,ReoNa
42392,2021-07-23,BOL4
42393,2021-07-23,Guitarrista de Atena
42394,2021-07-23,LiSA
42395,2021-07-23,K/DA
42396,2021-07-23,TWICE
42397,2021-07-23,majiko
42398,2021-07-23,Red Velvet
42399,2021-07-23,Kana Nishino
42400,2021-07-23,Shannon
42401,2021-07-23,Aimer
42402,2021-07-23,Mika Nakashima
42403,2021-07-23,BTS
42404,2021-07-23,DPR IAN
42405,2021-07-23,Kenshi Yonezu
42406,2021-07-23,Jay Park
42407,2021-07-23,たかやん
42408,2021-07-23,whaledontsleep
42409,2021-07-23,BTS
42410,2021-07-23,"ASH ISLAND, MOON"
42411,2021-07-23,CHUNG HA
42412,2021-07-23,たかやん
42413,2021-07-23,Jay Park
42414,2021-07-23,Mafumafu
42415,2021-07-23,Eric Nam
42416,2021-07-23,BTS
42417,2021-07-23,the peggies
42418,2021-07-23,Eve
42419,2021-07-23,Mafumafu
42420,2021-07-23,たかやん
42421,2021-07-23,Shin Sakiura
42422,2021-07-23,たかやん
42423,2021-07-24,Eir Aoi
42424,2021-07-24,RADWIMPS
42425,2021-07-24,RADWIMPS
42426,2021-07-24,Kid Quill
42427,2021-07-24,Heiakim
42428,2021-07-24,Jimmy Eat World
42429,2021-07-24,Kid Quill
42430,2021-07-24,Jon Bellion
42431,2021-07-24,Jackson Breit
42432,2021-07-24,Bryce Vine
42433,2021-07-24,Good Kid
42434,2021-07-24,Ruel
42435,2021-07-24,salem ilese
42436,2021-07-24,Quinn XCII
42437,2021-07-24,Ruel
42438,2021-07-24,Kid Quill
42439,2021-07-24,ZAYN
42440,2021-07-25,King Princess
42441,2021-07-25,Bryce Vine
42442,2021-07-25,Joji
42443,2021-07-25,Social House
42444,2021-07-25,AJR
42445,2021-07-25,Aminé
42446,2021-07-25,K/DA
42447,2021-07-25,keshi
42448,2021-07-25,Bea Miller
42449,2021-07-25,Post Malone
42450,2021-07-25,BROCKHAMPTON
42451,2021-07-25,EDEN
42452,2021-07-25,IU
42453,2021-07-25,K/DA
42454,2021-07-25,TWICE
42455,2021-07-25,LiSA
42456,2021-07-25,TWICE
42457,2021-07-25,Billy Lemos
42458,2021-07-25,Joey Kidney
42459,2021-07-25,Alexander 23
42460,2021-07-25,Jeremy Zucker
42461,2021-07-25,Powfu
42462,2021-07-25,Drake
42463,2021-07-25,Childish Gambino
42464,2021-07-25,Jeremy Zucker
42465,2021-07-25,Ed Sheeran
42466,2021-07-25,frad
42467,2021-07-25,Bea Miller
42468,2021-07-25,Bon Iver
42469,2021-07-25,Jeremy Zucker
42470,2021-07-25,XXXTENTACION
42471,2021-07-25,Chelsea Cutler
42472,2021-07-25,Clinton Kane
42473,2021-07-25,Ondi Vil
42474,2021-07-25,Peach Pit
42475,2021-07-25,blackbear
42476,2021-07-25,ROLE MODEL
42477,2021-07-25,Billie Eilish
42478,2021-07-25,Garrett Nash
42479,2021-07-25,Christian Leave
42480,2021-07-25,TWICE
42481,2021-07-25,TWICE
42482,2021-07-25,TWICE
42483,2021-07-25,BLACKPINK
42484,2021-07-25,TWICE
42485,2021-07-25,majiko
42486,2021-07-25,Maggie
42487,2021-07-25,James Bay
42488,2021-07-25,TWICE
42489,2021-07-25,TWICE
42490,2021-07-26,TWICE
42491,2021-07-26,Shannon
42492,2021-07-26,TWICE
42493,2021-07-26,Maggie
42494,2021-07-26,Kana Nishino
42495,2021-07-26,TWICE
42496,2021-07-26,K/DA
42497,2021-07-26,Shannon
42498,2021-07-26,K/DA
42499,2021-07-26,IU
42500,2021-07-26,TWICE
42501,2021-07-26,TWICE
42502,2021-07-26,Shannon
42503,2021-07-26,TWICE
42504,2021-07-26,OH MY GIRL
42505,2021-07-26,TWICE
42506,2021-07-26,Red Velvet
42507,2021-07-26,LiSA
42508,2021-07-26,Shannon
42509,2021-07-26,Luna Haruna
42510,2021-07-26,Aimer
42511,2021-07-26,majiko
42512,2021-07-26,TWICE
42513,2021-07-26,TWICE
42514,2021-07-26,IU
42515,2021-07-26,TWICE
42516,2021-07-26,TWICE
42517,2021-07-26,TWICE
42518,2021-07-26,LiSA
42519,2021-07-26,Kana Nishino
42520,2021-07-26,Eir Aoi
42521,2021-07-26,Kensuke Ushio
42522,2021-07-26,Reol
42523,2021-07-26,本間芽衣子（CV.茅野愛衣）
42524,2021-07-26,RADWIMPS
42525,2021-07-26,KANA-BOON
42526,2021-07-26,frad
42527,2021-07-26,blackbear
42528,2021-07-26,Natsumiii
42529,2021-07-26,蔣小呢
42530,2021-07-26,freestyle
42531,2021-07-26,AVIWKILA
42532,2021-07-26,Tony22
42533,2021-07-26,RADWIMPS
42534,2021-07-26,Thomas Vee
42535,2021-07-26,MIDNIGHT BLXNDE
42536,2021-07-26,sundial
42537,2021-07-26,LIONE
42538,2021-07-26,iri
42539,2021-07-26,Kana Nishino
42540,2021-07-26,Fonzi M
42541,2021-07-26,TRUE
42542,2021-07-26,RADWIMPS
42543,2021-07-26,RADWIMPS
42544,2021-07-26,Mrs. GREEN APPLE
42545,2021-07-26,RADWIMPS
42546,2021-07-26,Fonzi M
42547,2021-07-26,RADWIMPS
42548,2021-07-26,Eir Aoi
42549,2021-07-26,Reol
42550,2021-07-26,Kensuke Ushio
42551,2021-07-26,Fonzi M
42552,2021-07-26,Funguypiano
42553,2021-07-26,RADWIMPS
42554,2021-07-26,COALAMODE.
42555,2021-07-26,RADWIMPS
42556,2021-07-26,Leon Alex
42557,2021-07-26,Fonzi M
42558,2021-07-26,RADWIMPS
42559,2021-07-26,RADWIMPS
42560,2021-07-26,KANA-BOON
42561,2021-07-26,Fonzi M
42562,2021-07-26,TWICE
42563,2021-07-26,TWICE
42564,2021-07-26,TWICE
42565,2021-07-26,TWICE
42566,2021-07-26,Luna Haruna
42567,2021-07-26,LiSA
42568,2021-07-26,TWICE
42569,2021-07-26,Shannon
42570,2021-07-26,IU
42571,2021-07-26,TWICE
42572,2021-07-26,YOASOBI
42573,2021-07-26,TWICE
42574,2021-07-26,BOL4
42575,2021-07-26,TWICE
42576,2021-07-26,BOL4
42577,2021-07-26,BLACKPINK
42578,2021-07-26,ReoNa
42579,2021-07-26,TWICE
42580,2021-07-26,BTS
42581,2021-07-26,TWICE
42582,2021-07-26,Shannon
42583,2021-07-26,Guitarrista de Atena
42584,2021-07-26,IU
42585,2021-07-26,AmaLee
42586,2021-07-26,TWICE
42587,2021-07-26,Red Velvet
42588,2021-07-26,BTS
42589,2021-07-26,Hoody
42590,2021-07-26,ReoNa
42591,2021-07-26,TWICE
42592,2021-07-26,TWICE
42593,2021-07-26,IU
42594,2021-07-26,Shannon
42595,2021-07-26,TWICE
42596,2021-07-26,IU
42597,2021-07-26,TWICE
42598,2021-07-26,AmaLee
42599,2021-07-26,TWICE
42600,2021-07-26,SHAUN
42601,2021-07-26,MOMOLAND
42602,2021-07-26,the peggies
42603,2021-07-26,Eve
42604,2021-07-26,MOMOLAND
42605,2021-07-26,DEAN
42606,2021-07-26,ヨルシカ
42607,2021-07-26,BTS
42608,2021-07-26,frederic
42609,2021-07-26,CIX
42610,2021-07-26,YOASOBI
42611,2021-07-26,"ASH ISLAND, MOON"
42612,2021-07-26,TWICE
42613,2021-07-26,TWICE
42614,2021-07-26,TWICE
42615,2021-07-26,TWICE
42616,2021-07-26,TWICE
42617,2021-07-26,TWICE
42618,2021-07-26,TWICE
42619,2021-07-26,TWICE
42620,2021-07-26,TWICE
42621,2021-07-26,TWICE
42622,2021-07-26,TWICE
42623,2021-07-26,Logic
42624,2021-07-26,Childish Gambino
42625,2021-07-26,Childish Gambino
42626,2021-07-26,Logic
42627,2021-07-26,The Weeknd
42628,2021-07-26,Childish Gambino
42629,2021-07-26,Travis Scott
42630,2021-07-26,Lil Tjay
42631,2021-07-26,DaBaby
42632,2021-07-26,AJR
42633,2021-07-26,Logic
42634,2021-07-26,Logic
42635,2021-07-26,Meek Mill
42636,2021-07-26,Lil Tjay
42637,2021-07-26,Logic
42638,2021-07-26,G-Eazy
42639,2021-07-26,Childish Gambino
42640,2021-07-26,Childish Gambino
42641,2021-07-26,Joyner Lucas
42642,2021-07-26,Lil Tjay
42643,2021-07-26,The Weeknd
42644,2021-07-26,Aminé
42645,2021-07-26,Zamir
42646,2021-07-27,ReoNa
42647,2021-07-27,MOMOLAND
42648,2021-07-27,SEVENTEEN
42649,2021-07-27,Fonzi M
42650,2021-07-27,Kensuke Ushio
42651,2021-07-27,RADWIMPS
42652,2021-07-27,ClariS
42653,2021-07-27,本間芽衣子（CV.茅野愛衣）
42654,2021-07-27,RADWIMPS
42655,2021-07-27,TWICE
42656,2021-07-27,Reol
42657,2021-07-27,RADWIMPS
42658,2021-07-27,Reol
42659,2021-07-27,Kensuke Ushio
42660,2021-07-27,Fonzi M
42661,2021-07-27,RADWIMPS
42662,2021-07-27,ClariS
42663,2021-07-27,Kana Nishino
42664,2021-07-27,ClariS
42665,2021-07-27,Fonzi M
42666,2021-07-27,Fonzi M
42667,2021-07-27,Fonzi M
42668,2021-07-27,Reol
42669,2021-07-27,Kensuke Ushio
42670,2021-07-27,Kensuke Ushio
42671,2021-07-27,COALAMODE.
42672,2021-07-27,Mrs. GREEN APPLE
42673,2021-07-27,KANA-BOON
42674,2021-07-27,Fonzi M
42675,2021-07-27,RADWIMPS
42676,2021-07-27,Funguypiano
42677,2021-07-27,RADWIMPS
42678,2021-07-27,TRUE
42679,2021-07-27,RADWIMPS
42680,2021-07-27,Kensuke Ushio
42681,2021-07-27,RADWIMPS
42682,2021-07-27,AmaLee
42683,2021-07-27,RADWIMPS
42684,2021-07-27,Eir Aoi
42685,2021-07-27,本間芽衣子（CV.茅野愛衣）
42686,2021-07-27,Fonzi M
42687,2021-07-27,RADWIMPS
42688,2021-07-27,RADWIMPS
42689,2021-07-27,RADWIMPS
42690,2021-07-27,TWICE
42691,2021-07-27,TWICE
42692,2021-07-27,TWICE
42693,2021-07-27,TWICE
42694,2021-07-27,TWICE
42695,2021-07-27,TWICE
42696,2021-07-27,TWICE
42697,2021-07-27,TWICE
42698,2021-07-27,TWICE
42699,2021-07-27,TWICE
42700,2021-07-27,TWICE
42701,2021-07-27,TWICE
42702,2021-07-27,TWICE
42703,2021-07-27,TWICE
42704,2021-07-27,TWICE
42705,2021-07-27,TWICE
42706,2021-07-27,TWICE
42707,2021-07-27,TWICE
42708,2021-07-27,TWICE
42709,2021-07-27,TWICE
42710,2021-07-27,TWICE
42711,2021-07-27,TWICE
42712,2021-07-27,TWICE
42713,2021-07-27,TWICE
42714,2021-07-27,TWICE
42715,2021-07-27,TWICE
42716,2021-07-27,TWICE
42717,2021-07-27,TWICE
42718,2021-07-27,TWICE
42719,2021-07-27,TWICE
42720,2021-07-27,TWICE
42721,2021-07-27,TWICE
42722,2021-07-27,TWICE
42723,2021-07-27,TWICE
42724,2021-07-27,TWICE
42725,2021-07-27,TWICE
42726,2021-07-27,TWICE
42727,2021-07-27,TWICE
42728,2021-07-27,TWICE
42729,2021-07-27,TWICE
42730,2021-07-27,TWICE
42731,2021-07-27,TWICE
42732,2021-07-27,TWICE
42733,2021-07-27,TWICE
42734,2021-07-27,TWICE
42735,2021-07-27,TWICE
42736,2021-07-27,TWICE
42737,2021-07-27,TWICE
42738,2021-07-27,TWICE
42739,2021-07-27,TWICE
42740,2021-07-27,TWICE
42741,2021-07-27,TWICE
42742,2021-07-27,TWICE
42743,2021-07-27,TWICE
42744,2021-07-27,TWICE
42745,2021-07-27,TWICE
42746,2021-07-27,TWICE
42747,2021-07-27,TWICE
42748,2021-07-27,TWICE
42749,2021-07-27,TWICE
42750,2021-07-27,TWICE
42751,2021-07-27,TWICE
42752,2021-07-27,TWICE
42753,2021-07-27,K/DA
42754,2021-07-27,TWICE
42755,2021-07-27,TWICE
42756,2021-07-27,TWICE
42757,2021-07-27,TWICE
42758,2021-07-27,TWICE
42759,2021-07-27,TWICE
42760,2021-07-27,TWICE
42761,2021-07-27,TWICE
42762,2021-07-27,TWICE
42763,2021-07-27,TWICE
42764,2021-07-27,TWICE
42765,2021-07-27,TWICE
42766,2021-07-27,TWICE
42767,2021-07-27,TWICE
42768,2021-07-27,TWICE
42769,2021-07-27,TWICE
42770,2021-07-27,TWICE
42771,2021-07-27,TWICE
42772,2021-07-27,TWICE
42773,2021-07-27,TWICE
42774,2021-07-27,TWICE
42775,2021-07-27,TWICE
42776,2021-07-27,TWICE
42777,2021-07-27,TWICE
42778,2021-07-27,TWICE
42779,2021-07-27,TWICE
42780,2021-07-27,TWICE
42781,2021-07-27,TWICE
42782,2021-07-27,TWICE
42783,2021-07-27,MOMOLAND
42784,2021-07-27,TWICE
42785,2021-07-27,TWICE
42786,2021-07-27,TWICE
42787,2021-07-27,RADWIMPS
42788,2021-07-28,TWICE
42789,2021-07-28,TWICE
42790,2021-07-28,TWICE
42791,2021-07-28,IU
42792,2021-07-28,TWICE
42793,2021-07-28,TWICE
42794,2021-07-28,Aimer
42795,2021-07-28,TWICE
42796,2021-07-28,TWICE
42797,2021-07-28,Shannon
42798,2021-07-28,TWICE
42799,2021-07-28,TWICE
42800,2021-07-28,Shannon
42801,2021-07-28,TWICE
42802,2021-07-28,TWICE
42803,2021-07-28,LiSA
42804,2021-07-28,Shannon
42805,2021-07-28,Shannon
42806,2021-07-28,ReoNa
42807,2021-07-28,TWICE
42808,2021-07-30,TWICE
42809,2021-07-30,TWICE
42810,2021-07-30,MOMOLAND
42811,2021-07-30,TWICE
42812,2021-07-30,ナノウ
42813,2021-07-30,TWICE
42814,2021-07-30,IU
42815,2021-07-30,SHAUN
42816,2021-07-30,TWICE
42817,2021-07-30,Hoody
42818,2021-07-30,Red Velvet
42819,2021-07-30,TWICE
42820,2021-07-30,TWICE
42821,2021-07-30,TWICE
42822,2021-07-30,TWICE
42823,2021-07-30,IU
42824,2021-07-30,Luna Haruna
42825,2021-07-30,TWICE
42826,2021-07-30,TWICE
42827,2021-07-30,Maggie
42828,2021-07-30,BTS
42829,2021-07-30,ReoNa
42830,2021-07-30,TWICE
42831,2021-07-30,LiSA
42832,2021-07-30,IU
42833,2021-07-30,Luna Haruna
42834,2021-07-30,IU
42835,2021-07-30,Luna Haruna
42836,2021-07-30,ReoNa
42837,2021-07-30,TWICE
42838,2021-07-30,OH MY GIRL
42839,2021-07-30,ReoNa
42840,2021-07-30,TWICE
42841,2021-07-30,TWICE
42842,2021-07-30,Guitarrista de Atena
42843,2021-07-30,ナノウ
42844,2021-07-30,IU
42845,2021-07-30,Red Velvet
42846,2021-07-30,TWICE
42847,2021-07-30,TWICE
42848,2021-07-30,Red Velvet
42849,2021-07-30,TWICE
42850,2021-07-30,TWICE
42851,2021-07-30,MOMOLAND
42852,2021-07-30,fromis_9
42853,2021-07-30,E-girls
42854,2021-07-30,Apink
42855,2021-07-30,OH MY GIRL
42856,2021-07-30,TWICE
42857,2021-07-30,BOL4
42858,2021-07-30,GOT7
42859,2021-07-30,GWSN
42860,2021-07-30,LOONA
42861,2021-07-30,CLC
42862,2021-07-30,NiziU
42863,2021-07-30,WJSN
42864,2021-07-30,NiziU
42865,2021-07-30,Heiakim
42866,2021-07-30,TWICE
42867,2021-07-30,MOMOLAND
42868,2021-07-30,美波
42869,2021-07-30,BTS
42870,2021-07-30,SEVENTEEN
42871,2021-07-30,iKON
42872,2021-07-30,the peggies
42873,2021-07-30,Eve
42874,2021-07-30,Eve
42875,2021-07-30,たかやん
42876,2021-07-30,SEVENTEEN
42877,2021-07-30,frederic
42878,2021-07-30,BTS
42879,2021-07-30,RM
42880,2021-07-30,AKMU
42881,2021-07-30,ClariS
42882,2021-07-30,Kensuke Ushio
42883,2021-07-30,RADWIMPS
42884,2021-07-30,AmaLee
42885,2021-07-30,TRUE
42886,2021-07-30,RADWIMPS
42887,2021-07-30,本間芽衣子（CV.茅野愛衣）
42888,2021-07-30,Kana Nishino
42889,2021-07-30,Kensuke Ushio
42890,2021-07-30,Fonzi M
42891,2021-07-31,TWICE
42892,2021-07-31,TWICE
42893,2021-07-31,Hoody
42894,2021-07-31,TWICE
42895,2021-07-31,Guitarrista de Atena
42896,2021-07-31,K/DA
42897,2021-07-31,TWICE
42898,2021-07-31,ReoNa
42899,2021-07-31,TWICE
42900,2021-07-31,TWICE
42901,2021-07-31,TWICE
42902,2021-07-31,TWICE
42903,2021-07-31,khai dreams
42904,2021-07-31,keshi
42905,2021-07-31,Peach Pit
42906,2021-07-31,Jeremy Zucker
